"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 06, 2022","1,279.29","1,284.17","1,293.84","1,275.43","332.18K","-0.19%"
"Jun 03, 2022","1,281.77","1,280.65","1,285.89","1,267.37","260.20K","0.15%"
"Jun 02, 2022","1,279.87","1,294.15","1,297.75","1,273.99","327.96K","-0.90%"
"Jun 01, 2022","1,291.48","1,285.45","1,294.91","1,276.47","312.85K","0.21%"
"May 31, 2022","1,288.77","1,296.49","1,296.49","1,280.43","320.96K","-0.64%"
"May 30, 2022","1,297.08","1,291.40","1,297.40","1,284.67","284.12K","0.64%"
"May 27, 2022","1,288.85","1,267.90","1,291.66","1,267.03","331.00K","1.79%"
"May 26, 2022","1,266.14","1,268.25","1,275.61","1,260.56","306.55K","-0.01%"
"May 25, 2022","1,266.33","1,232.56","1,266.33","1,229.04","390.31K","3.23%"
"May 24, 2022","1,226.68","1,210.82","1,226.68","1,193.17","313.73K","1.35%"
"May 23, 2022","1,210.34","1,241.37","1,241.46","1,199.81","306.64K","-2.03%"
"May 20, 2022","1,235.46","1,235.54","1,248.17","1,226.25","280.53K","0.14%"
"May 19, 2022","1,233.78","1,205.84","1,240.97","1,203.90","296.18K","-0.04%"
"May 18, 2022","1,234.30","1,235.27","1,246.66","1,218.48","333.65K","0.95%"
"May 17, 2022","1,222.72","1,155.28","1,222.72","1,147.46","350.70K","5.19%"
"May 16, 2022","1,162.39","1,199.56","1,205.95","1,160.47","362.79K","-0.87%"
"May 13, 2022","1,172.60","1,227.38","1,232.13","1,167.80","476.10K","-4.66%"
"May 12, 2022","1,229.90","1,284.86","1,286.51","1,229.90","326.53K","-5.20%"
"May 11, 2022","1,297.38","1,290.50","1,300.87","1,272.21","231.28K","0.68%"
"May 10, 2022","1,288.61","1,258.90","1,288.61","1,227.63","386.92K","1.98%"
"May 09, 2022","1,263.57","1,306.37","1,308.79","1,257.46","413.31K","-4.61%"
"May 06, 2022","1,324.63","1,350.61","1,350.61","1,324.38","338.03K","-2.47%"
"May 05, 2022","1,358.12","1,362.52","1,362.86","1,328.65","326.77K","0.65%"
"May 04, 2022","1,349.34","1,372.85","1,372.94","1,349.34","293.53K","-1.94%"
"Apr 29, 2022","1,376.00","1,355.90","1,376.75","1,350.22","329.13K","1.46%"
"Apr 28, 2022","1,356.25","1,357.77","1,365.72","1,349.77","267.30K","-0.13%"
"Apr 27, 2022","1,357.98","1,346.35","1,361.54","1,319.65","280.09K","0.70%"
"Apr 26, 2022","1,348.52","1,294.35","1,348.52","1,264.81","429.00K","2.50%"
"Apr 25, 2022","1,315.66","1,391.65","1,392.98","1,307.75","439.60K","-5.46%"
"Apr 22, 2022","1,391.65","1,392.83","1,407.51","1,363.25","447.04K","0.65%"
"Apr 21, 2022","1,382.64","1,387.45","1,406.17","1,368.74","473.85K","-0.69%"
"Apr 20, 2022","1,392.24","1,406.80","1,417.16","1,392.24","405.45K","-1.10%"
"Apr 19, 2022","1,407.69","1,441.34","1,449.21","1,407.69","404.78K","-2.09%"
"Apr 18, 2022","1,437.72","1,463.21","1,463.21","1,430.70","483.07K","-1.97%"
"Apr 15, 2022","1,466.58","1,485.91","1,490.22","1,464.08","406.78K","-1.53%"
"Apr 14, 2022","1,489.33","1,498.00","1,502.72","1,488.34","293.79K","-0.36%"
"Apr 13, 2022","1,494.67","1,475.70","1,494.67","1,465.21","378.44K","1.62%"
"Apr 12, 2022","1,470.83","1,500.71","1,503.27","1,470.83","386.17K","-1.58%"
"Apr 08, 2022","1,494.39","1,515.30","1,520.99","1,494.39","422.75K","-1.42%"
"Apr 07, 2022","1,515.90","1,537.33","1,539.45","1,515.90","468.94K","-1.22%"
"Apr 06, 2022","1,534.69","1,519.62","1,536.78","1,515.13","538.60K","0.53%"
"Apr 05, 2022","1,526.58","1,530.78","1,537.35","1,526.34","381.92K","-0.47%"
"Apr 04, 2022","1,533.73","1,544.60","1,544.81","1,533.73","458.58K","0.26%"
"Apr 01, 2022","1,529.68","1,497.70","1,529.68","1,494.20","501.93K","2.00%"
"Mar 31, 2022","1,499.71","1,499.10","1,506.39","1,495.68","337.05K","0.23%"
"Mar 30, 2022","1,496.26","1,496.80","1,510.04","1,488.92","470.63K","-0.34%"
"Mar 29, 2022","1,501.30","1,487.28","1,502.78","1,487.28","347.97K","1.06%"
"Mar 28, 2022","1,485.61","1,500.54","1,500.54","1,475.10","547.00K","-1.01%"
"Mar 25, 2022","1,500.70","1,500.42","1,504.09","1,496.25","382.26K","0.10%"
"Mar 24, 2022","1,499.19","1,505.36","1,506.87","1,496.78","410.56K","-0.35%"
"Mar 23, 2022","1,504.44","1,509.29","1,515.96","1,504.06","439.01K","-0.18%"
"Mar 22, 2022","1,507.11","1,501.03","1,511.39","1,500.48","489.68K","0.78%"
"Mar 21, 2022","1,495.49","1,472.97","1,495.49","1,472.97","386.54K","1.75%"
"Mar 18, 2022","1,469.74","1,467.30","1,476.03","1,467.30","403.35K","0.44%"
"Mar 17, 2022","1,463.36","1,472.33","1,472.60","1,463.28","370.98K","-0.08%"
"Mar 16, 2022","1,464.50","1,465.70","1,468.20","1,459.53","299.23K","0.44%"
"Mar 15, 2022","1,458.10","1,448.73","1,458.75","1,441.80","376.03K","0.66%"
"Mar 14, 2022","1,448.60","1,460.18","1,462.76","1,442.30","475.97K","-1.24%"
"Mar 11, 2022","1,466.85","1,476.71","1,479.97","1,458.41","496.75K","-0.76%"
"Mar 10, 2022","1,478.09","1,478.08","1,490.62","1,478.08","357.22K","0.27%"
"Mar 09, 2022","1,474.14","1,476.31","1,480.68","1,460.62","531.23K","0.15%"
"Mar 08, 2022","1,471.89","1,484.87","1,492.55","1,470.45","591.50K","-1.59%"
"Mar 07, 2022","1,495.71","1,498.56","1,504.06","1,490.93","530.74K","-0.74%"
"Mar 04, 2022","1,506.83","1,506.64","1,512.40","1,503.47","509.16K","0.22%"
"Mar 03, 2022","1,503.55","1,488.26","1,503.55","1,483.22","555.41K","1.55%"
"Mar 02, 2022","1,480.61","1,497.18","1,498.49","1,474.96","585.25K","-1.29%"
"Mar 01, 2022","1,499.95","1,496.85","1,503.61","1,493.79","478.72K","0.48%"
"Feb 28, 2022","1,492.72","1,501.87","1,507.73","1,489.08","434.60K","-0.60%"
"Feb 25, 2022","1,501.67","1,504.71","1,513.47","1,501.67","461.49K","0.51%"
"Feb 24, 2022","1,493.99","1,509.81","1,513.29","1,469.17","678.20K","-1.06%"
"Feb 23, 2022","1,510.01","1,506.38","1,518.89","1,504.97","403.79K","0.59%"
"Feb 22, 2022","1,501.10","1,506.66","1,506.66","1,479.87","535.13K","-0.45%"
"Feb 21, 2022","1,507.93","1,502.73","1,514.14","1,498.06","422.96K","0.35%"
"Feb 18, 2022","1,502.62","1,491.70","1,503.95","1,490.01","410.69K","-0.18%"
"Feb 17, 2022","1,505.37","1,490.61","1,505.37","1,490.61","363.30K","1.02%"
"Feb 16, 2022","1,490.17","1,498.31","1,498.44","1,485.47","370.14K","0.01%"
"Feb 15, 2022","1,490.01","1,470.54","1,491.59","1,467.98","366.10K","1.54%"
"Feb 14, 2022","1,467.36","1,487.75","1,496.95","1,467.36","506.59K","-2.47%"
"Feb 11, 2022","1,504.56","1,501.42","1,509.62","1,499.55","375.13K","-0.08%"
"Feb 10, 2022","1,505.82","1,512.40","1,514.31","1,494.47","411.84K","-0.15%"
"Feb 09, 2022","1,508.03","1,505.43","1,518.71","1,504.49","496.08K","0.34%"
"Feb 08, 2022","1,502.85","1,492.98","1,507.24","1,490.14","464.69K","0.49%"
"Feb 07, 2022","1,495.50","1,501.30","1,507.64","1,495.50","359.25K","0.74%"
"Jan 28, 2022","1,484.58","1,469.83","1,487.50","1,468.73","407.46K","0.94%"
"Jan 27, 2022","1,470.75","1,476.26","1,484.21","1,461.73","326.85K","-0.66%"
"Jan 26, 2022","1,480.53","1,478.98","1,488.92","1,476.12","486.30K","0.43%"
"Jan 25, 2022","1,474.20","1,426.56","1,474.20","1,423.40","425.06K","2.96%"
"Jan 24, 2022","1,431.79","1,463.64","1,465.68","1,427.09","493.20K","-2.62%"
"Jan 21, 2022","1,470.35","1,468.08","1,476.91","1,463.51","478.25K","0.60%"
"Jan 20, 2022","1,461.60","1,442.27","1,466.96","1,437.65","423.09K","1.19%"
"Jan 19, 2022","1,444.44","1,436.36","1,448.41","1,435.53","325.08K","0.55%"
"Jan 18, 2022","1,436.61","1,435.58","1,451.90","1,424.60","437.42K","-0.85%"
"Jan 17, 2022","1,448.93","1,502.89","1,506.75","1,448.93","571.46K","-3.47%"
"Jan 14, 2022","1,500.95","1,496.69","1,510.29","1,485.94","405.36K","-0.32%"
"Jan 13, 2022","1,505.81","1,523.83","1,532.38","1,504.30","584.01K","-0.99%"
"Jan 12, 2022","1,520.92","1,496.19","1,520.92","1,474.89","673.09K","1.34%"
"Jan 11, 2022","1,500.82","1,516.17","1,522.89","1,497.68","672.93K","-0.89%"
"Jan 10, 2022","1,514.30","1,539.02","1,547.54","1,514.30","734.37K","-1.65%"
"Jan 07, 2022","1,539.67","1,550.34","1,552.06","1,539.67","514.24K","-0.41%"
"Jan 06, 2022","1,545.98","1,539.11","1,555.77","1,537.93","609.13K","0.23%"
"Jan 05, 2022","1,542.45","1,551.82","1,557.61","1,542.45","579.30K","-0.40%"
"Jan 04, 2022","1,548.70","1,524.78","1,551.99","1,524.78","477.19K","1.60%"
"Dec 31, 2021","1,524.25","1,513.55","1,524.48","1,513.48","459.62K","0.99%"
"Dec 30, 2021","1,509.27","1,507.08","1,515.48","1,507.08","378.74K","0.14%"
"Dec 29, 2021","1,507.14","1,521.43","1,523.60","1,507.14","424.10K","-0.60%"
"Dec 28, 2021","1,516.26","1,511.50","1,519.15","1,503.29","509.15K","0.76%"
"Dec 27, 2021","1,504.87","1,500.42","1,506.61","1,484.94","390.85K","0.82%"
"Dec 24, 2021","1,492.58","1,473.74","1,493.68","1,466.54","459.28K","1.81%"
"Dec 23, 2021","1,466.01","1,491.46","1,492.83","1,455.19","676.14K","-1.65%"
"Dec 22, 2021","1,490.57","1,499.74","1,503.73","1,484.71","565.83K","-0.17%"
"Dec 21, 2021","1,493.14","1,488.35","1,498.46","1,485.79","486.18K","0.20%"
"Dec 20, 2021","1,490.15","1,496.37","1,497.12","1,482.96","491.79K","-0.15%"
"Dec 17, 2021","1,492.37","1,493.65","1,498.42","1,490.63","572.27K","0.27%"
"Dec 16, 2021","1,488.31","1,496.63","1,497.19","1,481.29","489.95K","-0.09%"
"Dec 15, 2021","1,489.61","1,489.93","1,496.96","1,481.92","476.93K","0.08%"
"Dec 14, 2021","1,488.45","1,488.18","1,499.63","1,481.78","477.51K","0.01%"
"Dec 13, 2021","1,488.31","1,485.74","1,493.00","1,483.86","454.98K","0.59%"
"Dec 10, 2021","1,479.63","1,485.72","1,491.61","1,477.14","436.75K","-0.43%"
"Dec 09, 2021","1,486.05","1,464.16","1,486.05","1,464.16","345.47K","1.09%"
"Dec 08, 2021","1,470.04","1,469.00","1,479.42","1,464.33","408.89K","0.39%"
"Dec 07, 2021","1,464.27","1,445.33","1,464.27","1,437.21","384.90K","2.27%"
"Dec 06, 2021","1,431.72","1,465.11","1,472.47","1,415.88","589.00K","-2.10%"
"Dec 03, 2021","1,462.41","1,511.01","1,513.46","1,462.41","559.86K","-2.67%"
"Dec 02, 2021","1,502.58","1,513.91","1,516.22","1,502.58","406.15K","-0.51%"
"Dec 01, 2021","1,510.29","1,499.61","1,510.29","1,492.87","455.36K","0.68%"
"Nov 30, 2021","1,500.02","1,524.01","1,526.54","1,492.20","613.16K","-0.63%"
"Nov 29, 2021","1,509.51","1,490.92","1,514.91","1,490.92","569.91K","-0.52%"
"Nov 26, 2021","1,517.47","1,529.78","1,537.69","1,514.74","587.22K","-0.42%"
"Nov 25, 2021","1,523.89","1,519.68","1,527.97","1,514.63","569.19K","0.81%"
"Nov 24, 2021","1,511.65","1,486.31","1,513.57","1,482.18","682.07K","2.05%"
"Nov 23, 2021","1,481.33","1,463.89","1,481.33","1,458.02","452.20K","0.96%"
"Nov 22, 2021","1,467.24","1,467.56","1,486.70","1,462.74","683.13K","0.20%"
"Nov 19, 2021","1,464.26","1,477.70","1,490.23","1,444.98","815.56K","-0.49%"
"Nov 18, 2021","1,471.49","1,482.93","1,484.57","1,471.49","593.68K","-0.50%"
"Nov 17, 2021","1,478.94","1,474.71","1,481.05","1,471.13","420.66K","0.30%"
"Nov 16, 2021","1,474.50","1,482.18","1,487.84","1,468.75","602.84K","-0.80%"
"Nov 15, 2021","1,486.40","1,492.32","1,492.55","1,477.01","634.60K","0.21%"
"Nov 12, 2021","1,483.23","1,468.45","1,483.89","1,458.70","456.43K","1.16%"
"Nov 11, 2021","1,466.20","1,473.65","1,478.60","1,453.19","665.35K","-0.33%"
"Nov 10, 2021","1,471.10","1,473.18","1,476.48","1,463.44","515.03K","0.10%"
"Nov 09, 2021","1,469.59","1,477.99","1,482.43","1,465.50","540.56K","-0.22%"
"Nov 08, 2021","1,472.84","1,467.34","1,478.10","1,463.97","575.65K","0.61%"
"Nov 05, 2021","1,463.93","1,461.31","1,467.22","1,453.56","425.08K","0.44%"
"Nov 04, 2021","1,457.56","1,456.08","1,462.46","1,448.82","434.01K","0.14%"
"Nov 03, 2021","1,455.47","1,461.71","1,470.79","1,447.57","792.37K","0.04%"
"Nov 02, 2021","1,454.95","1,443.26","1,454.95","1,443.26","501.40K","0.80%"
"Nov 01, 2021","1,443.45","1,454.56","1,457.94","1,439.31","605.92K","-0.48%"
"Oct 29, 2021","1,450.46","1,448.59","1,454.62","1,441.34","506.32K","0.19%"
"Oct 28, 2021","1,447.69","1,440.84","1,448.74","1,433.55","451.42K","0.85%"
"Oct 27, 2021","1,435.42","1,410.48","1,435.42","1,408.29","481.53K","2.15%"
"Oct 26, 2021","1,405.19","1,394.51","1,405.34","1,387.39","370.28K","0.54%"
"Oct 25, 2021","1,397.66","1,411.22","1,411.52","1,397.66","456.24K","-0.71%"
"Oct 22, 2021","1,407.64","1,410.51","1,413.56","1,404.16","379.43K","0.18%"
"Oct 21, 2021","1,405.06","1,418.37","1,419.32","1,405.06","374.09K","-0.66%"
"Oct 20, 2021","1,414.35","1,418.60","1,423.94","1,396.84","400.44K","-0.07%"
"Oct 19, 2021","1,415.27","1,418.83","1,420.44","1,410.97","336.35K","-0.18%"
"Oct 18, 2021","1,417.81","1,418.48","1,424.84","1,413.68","438.28K","0.24%"
"Oct 15, 2021","1,414.44","1,417.32","1,420.96","1,409.11","390.61K","0.12%"
"Oct 14, 2021","1,412.73","1,412.53","1,419.21","1,408.63","397.33K","0.03%"
"Oct 13, 2021","1,412.24","1,417.58","1,422.82","1,409.91","339.72K","-0.18%"
"Oct 12, 2021","1,414.81","1,417.85","1,420.10","1,408.98","395.36K","0.09%"
"Oct 11, 2021","1,413.52","1,390.17","1,413.58","1,390.13","423.88K","2.04%"
"Oct 08, 2021","1,385.22","1,378.96","1,385.22","1,376.47","336.15K","0.75%"
"Oct 07, 2021","1,374.84","1,377.03","1,379.77","1,372.73","376.06K","0.25%"
"Oct 06, 2021","1,371.47","1,371.03","1,371.47","1,365.57","361.60K","0.42%"
"Oct 05, 2021","1,365.74","1,356.61","1,365.81","1,355.13","367.62K","0.92%"
"Oct 04, 2021","1,353.26","1,352.43","1,358.39","1,342.93","455.95K","0.12%"
"Oct 01, 2021","1,351.64","1,360.07","1,363.75","1,348.97","394.53K","-0.85%"
"Sep 30, 2021","1,363.18","1,359.61","1,369.81","1,362.21","274.23K","0.26%"
"Sep 29, 2021","1,359.61","1,359.41","1,361.94","1,348.82","352.77K","-0.12%"
"Sep 28, 2021","1,361.20","1,342.06","1,363.20","1,337.88","337.62K","1.02%"
"Sep 27, 2021","1,347.41","1,375.49","1,376.52","1,347.41","410.95K","-1.86%"
"Sep 24, 2021","1,372.90","1,375.96","1,378.61","1,369.50","361.39K","-0.07%"
"Sep 23, 2021","1,373.88","1,377.66","1,382.96","1,371.76","445.73K","0.12%"
"Sep 22, 2021","1,372.20","1,367.74","1,372.74","1,359.04","374.01K","0.61%"
"Sep 21, 2021","1,363.90","1,358.24","1,370.79","1,349.16","470.81K","-0.68%"
"Sep 20, 2021","1,373.18","1,383.55","1,388.71","1,370.07","483.71K","0.14%"
"Sep 17, 2021","1,371.31","1,365.85","1,374.67","1,365.63","467.73K","0.65%"
"Sep 16, 2021","1,362.39","1,366.29","1,367.93","1,357.04","304.02K","0.19%"
"Sep 15, 2021","1,359.81","1,347.81","1,361.82","1,347.33","322.71K","0.55%"
"Sep 14, 2021","1,352.37","1,359.07","1,362.67","1,350.51","362.97K","-0.53%"
"Sep 13, 2021","1,359.57","1,366.71","1,369.03","1,358.92","441.01K","-0.41%"
"Sep 10, 2021","1,365.23","1,368.91","1,370.51","1,364.73","321.12K","0.04%"
"Sep 09, 2021","1,364.66","1,352.21","1,366.02","1,351.12","369.00K","0.90%"
"Sep 08, 2021","1,352.51","1,363.85","1,364.65","1,348.54","374.06K","-0.66%"
"Sep 07, 2021","1,361.48","1,366.80","1,372.78","1,359.35","522.69K","-0.12%"
"Sep 06, 2021","1,363.05","1,354.49","1,364.05","1,352.79","549.47K","1.11%"
"Sep 01, 2021","1,348.15","1,344.72","1,353.88","1,343.83","429.61K","-0.02%"
"Aug 31, 2021","1,348.47","1,353.21","1,354.69","1,345.21","458.08K","-0.01%"
"Aug 30, 2021","1,348.61","1,342.82","1,350.09","1,337.47","403.49K","1.17%"
"Aug 27, 2021","1,332.97","1,315.84","1,332.97","1,305.63","449.14K","0.69%"
"Aug 26, 2021","1,323.84","1,338.17","1,340.98","1,318.99","340.66K","-0.80%"
"Aug 25, 2021","1,334.49","1,326.33","1,335.17","1,316.51","320.31K","0.79%"
"Aug 24, 2021","1,323.99","1,324.22","1,331.65","1,313.48","433.33K","0.17%"
"Aug 23, 2021","1,321.77","1,350.24","1,354.30","1,321.77","529.61K","-2.62%"
"Aug 20, 2021","1,357.29","1,399.28","1,400.84","1,343.03","803.99K","-3.52%"
"Aug 19, 2021","1,406.75","1,393.92","1,406.75","1,385.22","438.66K","0.92%"
"Aug 18, 2021","1,393.86","1,395.48","1,403.46","1,389.18","443.51K","-0.26%"
"Aug 17, 2021","1,397.56","1,408.96","1,412.50","1,392.19","493.70K","-0.38%"
"Aug 16, 2021","1,402.87","1,394.06","1,405.51","1,391.18","569.89K","1.19%"
"Aug 13, 2021","1,386.36","1,379.73","1,386.36","1,364.25","492.62K","0.49%"
"Aug 12, 2021","1,379.55","1,386.20","1,393.87","1,379.55","462.75K","-0.59%"
"Aug 11, 2021","1,387.67","1,396.92","1,404.37","1,387.67","536.78K","-0.49%"
"Aug 10, 2021","1,394.57","1,403.81","1,406.00","1,389.55","458.85K","-0.05%"
"Aug 09, 2021","1,395.21","1,370.57","1,396.33","1,366.41","440.55K","1.49%"
"Aug 06, 2021","1,374.72","1,384.28","1,387.52","1,374.72","462.55K","-0.55%"
"Aug 05, 2021","1,382.34","1,365.10","1,383.95","1,361.08","393.95K","1.03%"
"Aug 04, 2021","1,368.26","1,370.87","1,375.21","1,361.37","441.44K","0.25%"
"Aug 03, 2021","1,364.90","1,347.82","1,364.90","1,347.33","446.86K","1.42%"
"Aug 02, 2021","1,345.82","1,342.26","1,355.02","1,336.89","414.59K","0.01%"
"Jul 30, 2021","1,345.64","1,330.72","1,348.41","1,329.44","408.37K","1.38%"
"Jul 29, 2021","1,327.34","1,319.53","1,327.34","1,315.15","306.84K","1.39%"
"Jul 28, 2021","1,309.18","1,307.91","1,316.08","1,305.09","244.36K","-0.18%"
"Jul 27, 2021","1,311.48","1,317.70","1,323.63","1,310.41","382.89K","0.36%"
"Jul 26, 2021","1,306.76","1,296.79","1,311.32","1,287.59","327.89K","0.35%"
"Jul 23, 2021","1,302.16","1,322.04","1,330.39","1,302.16","395.51K","-1.94%"
"Jul 22, 2021","1,327.95","1,303.17","1,329.72","1,299.58","344.96K","1.77%"
"Jul 21, 2021","1,304.82","1,311.25","1,318.88","1,300.53","276.54K","-0.16%"
"Jul 20, 2021","1,306.88","1,279.22","1,306.88","1,258.11","381.70K","2.49%"
"Jul 19, 2021","1,275.15","1,300.63","1,309.81","1,268.25","494.78K","-4.28%"
"Jul 16, 2021","1,332.18","1,334.32","1,338.97","1,329.13","281.33K","0.45%"
"Jul 15, 2021","1,326.24","1,308.16","1,334.09","1,300.70","306.86K","1.38%"
"Jul 14, 2021","1,308.16","1,332.14","1,340.06","1,293.66","388.48K","-1.80%"
"Jul 13, 2021","1,332.14","1,330.48","1,342.30","1,310.88","334.50K","0.12%"
"Jul 12, 2021","1,330.48","1,378.39","1,378.39","1,297.45","665.38K","-3.48%"
"Jul 09, 2021","1,378.39","1,404.39","1,407.40","1,365.87","523.31K","-1.85%"
"Jul 08, 2021","1,404.39","1,420.95","1,420.95","1,394.77","382.84K","-1.17%"
"Jul 07, 2021","1,420.95","1,382.10","1,420.95","1,364.10","522.98K","2.81%"
"Jul 06, 2021","1,382.10","1,445.27","1,451.90","1,382.10","533.22K","-4.37%"
"Jul 05, 2021","1,445.27","1,447.47","1,451.36","1,425.62","546.66K","-0.15%"
"Jul 02, 2021","1,447.47","1,440.27","1,450.52","1,440.27","441.94K","0.50%"
"Jul 01, 2021","1,440.27","1,426.57","1,440.27","1,422.20","477.53K","0.96%"
"Jun 30, 2021","1,426.57","1,428.25","1,437.75","1,426.00","360.39K","-0.12%"
"Jun 29, 2021","1,428.25","1,421.12","1,434.88","1,421.12","392.60K","0.50%"
"Jun 28, 2021","1,421.13","1,402.40","1,422.24","1,402.40","423.83K","1.34%"
"Jun 25, 2021","1,402.33","1,391.59","1,402.89","1,384.59","363.87K","0.77%"
"Jun 24, 2021","1,391.57","1,394.01","1,401.04","1,387.28","360.64K","-0.18%"
"Jun 23, 2021","1,394.03","1,397.04","1,406.07","1,389.66","431.53K","-0.21%"
"Jun 22, 2021","1,397.00","1,389.56","1,404.36","1,389.56","455.58K","0.54%"
"Jun 21, 2021","1,389.51","1,393.90","1,398.14","1,384.80","483.28K","-0.29%"
"Jun 18, 2021","1,393.56","1,375.87","1,395.69","1,375.87","512.97K","1.29%"
"Jun 17, 2021","1,375.78","1,374.38","1,381.62","1,357.60","496.87K","-0.01%"
"Jun 16, 2021","1,375.91","1,393.99","1,395.41","1,373.30","501.81K","-1.30%"
"Jun 15, 2021","1,394.02","1,395.27","1,402.18","1,387.21","488.28K","-0.09%"
"Jun 14, 2021","1,395.28","1,385.66","1,403.36","1,385.66","498.45K","0.76%"
"Jun 11, 2021","1,384.81","1,354.38","1,387.69","1,352.87","467.33K","2.26%"
"Jun 10, 2021","1,354.16","1,360.65","1,366.61","1,347.46","482.04K","-0.48%"
"Jun 09, 2021","1,360.73","1,345.94","1,368.81","1,330.86","531.01K","1.09%"
"Jun 08, 2021","1,346.07","1,386.52","1,397.22","1,344.19","603.68K","-3.04%"
"Jun 07, 2021","1,388.27","1,406.32","1,407.92","1,376.47","580.70K","-1.30%"
"Jun 04, 2021","1,406.50","1,398.53","1,406.50","1,394.20","613.01K","0.56%"
"Jun 03, 2021","1,398.66","1,374.34","1,400.22","1,374.34","569.55K","1.83%"
"Jun 02, 2021","1,373.48","1,376.37","1,382.14","1,364.81","529.26K","-0.21%"
"Jun 01, 2021","1,376.37","1,367.94","1,389.00","1,367.94","407.60K","0.53%"
"May 31, 2021","1,369.07","1,357.07","1,369.31","1,345.00","474.03K","0.90%"
"May 28, 2021","1,356.89","1,338.50","1,358.74","1,334.66","490.49K","1.41%"
"May 27, 2021","1,337.98","1,351.52","1,354.79","1,333.91","463.29K","-0.98%"
"May 26, 2021","1,351.28","1,341.37","1,352.19","1,337.73","434.12K","0.74%"
"May 25, 2021","1,341.41","1,328.64","1,342.62","1,328.57","407.25K","0.86%"
"May 24, 2021","1,329.95","1,321.56","1,333.13","1,320.66","471.29K","0.65%"
"May 21, 2021","1,321.42","1,317.66","1,327.72","1,308.25","435.86K","0.28%"
"May 20, 2021","1,317.77","1,300.99","1,317.77","1,295.04","454.39K","1.29%"
"May 19, 2021","1,301.01","1,283.92","1,301.43","1,282.23","450.39K","1.33%"
"May 18, 2021","1,283.92","1,283.17","1,290.28","1,276.74","439.62K","0.08%"
"May 17, 2021","1,282.89","1,290.68","1,302.50","1,282.74","448.94K","-0.60%"
"May 14, 2021","1,290.67","1,283.60","1,296.46","1,283.60","441.47K","0.55%"
"May 13, 2021","1,283.63","1,292.30","1,297.18","1,283.63","453.03K","-0.67%"
"May 12, 2021","1,292.31","1,274.25","1,292.50","1,267.42","450.58K","1.37%"
"May 11, 2021","1,274.81","1,281.91","1,294.93","1,274.81","467.36K","-0.55%"
"May 10, 2021","1,281.84","1,257.99","1,282.69","1,252.89","471.49K","1.84%"
"May 07, 2021","1,258.73","1,264.41","1,267.13","1,247.95","494.44K","-0.45%"
"May 06, 2021","1,264.47","1,267.46","1,273.42","1,259.51","433.33K","-0.24%"
"May 05, 2021","1,267.45","1,251.04","1,279.54","1,251.04","431.09K","1.34%"
"May 04, 2021","1,250.72","1,240.83","1,251.96","1,214.29","490.34K","0.77%"
"Apr 29, 2021","1,241.16","1,228.19","1,241.41","1,227.29","393.22K","1.06%"
"Apr 28, 2021","1,228.18","1,217.72","1,229.07","1,214.65","364.04K","0.86%"
"Apr 27, 2021","1,217.72","1,211.71","1,219.18","1,201.10","345.04K","0.50%"
"Apr 26, 2021","1,211.69","1,240.09","1,244.11","1,207.72","456.71K","-2.29%"
"Apr 23, 2021","1,240.09","1,213.06","1,240.09","1,203.24","446.29K","2.23%"
"Apr 22, 2021","1,213.07","1,255.24","1,258.66","1,213.07","477.67K","-3.38%"
"Apr 20, 2021","1,255.57","1,251.04","1,273.53","1,247.80","477.35K","0.36%"
"Apr 19, 2021","1,251.04","1,226.85","1,251.04","1,220.67","484.19K","1.99%"
"Apr 16, 2021","1,226.69","1,233.12","1,241.01","1,212.38","612.99K","-0.60%"
"Apr 15, 2021","1,234.15","1,239.50","1,250.54","1,234.15","478.83K","-0.43%"
"Apr 14, 2021","1,239.48","1,228.13","1,239.48","1,213.20","508.47K","0.92%"
"Apr 13, 2021","1,228.16","1,229.02","1,248.83","1,227.70","598.69K","-0.06%"
"Apr 12, 2021","1,228.94","1,205.02","1,229.41","1,205.02","548.44K","2.05%"
"Apr 09, 2021","1,204.24","1,203.17","1,206.47","1,197.48","412.15K","0.07%"
"Apr 08, 2021","1,203.34","1,208.15","1,213.23","1,200.53","389.78K","-0.40%"
"Apr 07, 2021","1,208.16","1,204.83","1,208.16","1,198.64","417.92K","0.28%"
"Apr 06, 2021","1,204.83","1,199.29","1,209.41","1,195.33","415.80K","0.46%"
"Apr 05, 2021","1,199.30","1,190.91","1,206.18","1,190.91","399.36K","0.88%"
"Apr 02, 2021","1,188.80","1,179.49","1,193.63","1,179.49","391.81K","0.83%"
"Apr 01, 2021","1,179.02","1,151.78","1,180.30","1,151.78","419.72K","2.37%"
"Mar 31, 2021","1,151.78","1,146.88","1,158.80","1,146.23","416.90K","0.43%"
"Mar 30, 2021","1,146.87","1,134.61","1,148.23","1,131.53","444.68K","1.08%"
"Mar 29, 2021","1,134.62","1,121.36","1,135.56","1,121.36","354.04K","1.18%"
"Mar 26, 2021","1,121.34","1,119.91","1,125.07","1,096.73","416.19K","0.12%"
"Mar 25, 2021","1,120.05","1,120.21","1,129.50","1,112.45","382.36K","-0.00%"
"Mar 24, 2021","1,120.08","1,139.99","1,139.99","1,111.32","414.40K","-1.77%"
"Mar 23, 2021","1,140.26","1,151.57","1,151.57","1,134.56","389.87K","-0.99%"
"Mar 22, 2021","1,151.61","1,156.31","1,160.07","1,147.48","388.65K","-0.35%"
